"townid","town","county","x","full_address","full_address_Ire","lon","lat"
2431,"Culmullen","Meath","","Culmullen,Meath","Culmullen,Meath,Ireland",-6.6305132,53.4951108
2470,"Cummer","Galway","","Cummer,Galway","Cummer,Galway,Ireland",-8.9178892,53.4525771
1934,"Currabinny","","","Currabinny,","Currabinny,,Ireland",-8.3278419,51.8129676
929,"Curracloe","Wexford","","Curracloe,Wexford","Curracloe,Wexford,Ireland",-6.3921174,52.3931816
544,"Curragh","Kildare","","Curragh,Kildare","Curragh,Kildare,Ireland",-6.8285954,53.1420265
2631,"Curragha","Meath","","Curragha,Meath","Curragha,Meath,Ireland",-6.4437,53.5373
2501,"Curraghboy","Roscommon","","Curraghboy,Roscommon","Curraghboy,Roscommon,Ireland",-8.1119678,53.4846873
1545,"Curraghroe","Roscommon","","Curraghroe,Roscommon","Curraghroe,Roscommon,Ireland",-8.0275241,53.7246341
2377,"Curraglass","Cork","","Curraglass,Cork","Curraglass,Cork,Ireland",-8.0465862,52.094073
1058,"Curraheen","Cork","","Curraheen,Cork","Curraheen,Cork,Ireland",-8.5307689,51.8772705
1837,"Currans","Kerry","","Currans,Kerry","Currans,Kerry,Ireland",-9.54727,52.19693
1773,"Currow","Kerry","","Currow,Kerry","Currow,Kerry,Ireland",-9.4963019,52.1849368
992,"Curry","Sligo","","Curry,Sligo","Curry,Sligo,Ireland",-8.7729846,54.0013835
2399,"Curry","","","Curry,","Curry,,Ireland",-8.7729846,54.0013835
774,"Daingean","Offaly","","Daingean,Offaly","Daingean,Offaly,Ireland",-7.291967,53.2960818
356,"Dalkey","Dublin","","Dalkey,Dublin","Dalkey,Dublin,Ireland",-6.1058436,53.2779106
1361,"Danesfort","Kilkenny","","Danesfort,Kilkenny","Danesfort,Kilkenny,Ireland",-7.2335513,52.5740472
2193,"Darkley","","","Darkley,","Darkley,,Ireland",-6.68006,54.22267
1022,"Darndale","Dublin","","Darndale,Dublin","Darndale,Dublin,Ireland",-6.1923102,53.3983085
2480,"Darragh","Clare","","Darragh,Clare","Darragh,Clare,Ireland",-9.061334,52.7944363
1009,"Dartry","Dublin","","Dartry,Dublin","Dartry,Dublin,Ireland",-6.2629795,53.3091949
1038,"Dean's Grange","Dublin","","Dean's Grange,Dublin","Dean's Grange,Dublin,Ireland",-6.1728596,53.2749537
1877,"Deanscurragh","Longford","","Deanscurragh,Longford","Deanscurragh,Longford,Ireland",-7.7957538,53.7283168
357,"Deansgrange","Dublin","","Deansgrange,Dublin","Deansgrange,Dublin,Ireland",-6.1728596,53.2749537
1054,"Deerpark","Cork","","Deerpark,Cork","Deerpark,Cork,Ireland",-8.4781685,51.8906666
2128,"Deerpark","Kilkenny","","Deerpark,Kilkenny","Deerpark,Kilkenny,Ireland",-7.2026928,52.8292451
960,"Delgany","","","Delgany,","Delgany,,Ireland",-6.0923308,53.1326111
1055,"Delgany","Wicklow","","Delgany,Wicklow","Delgany,Wicklow,Ireland",-6.0923308,53.1326111
906,"Delvin","Westmeath","","Delvin,Westmeath","Delvin,Westmeath,Ireland",-7.0917224,53.6125653
1485,"Derrane","Roscommon","","Derrane,Roscommon","Derrane,Roscommon,Ireland",-8.1769713,53.6668267
2373,"Derrinagree","Cork","","Derrinagree,Cork","Derrinagree,Cork,Ireland",-9.03326,52.12034
221,"Derry City","Derry","","Derry City,Derry","Derry City,Derry,Ireland",-7.3085748,54.9966124
251,"Derrybeg","Donegal","","Derrybeg,Donegal","Derrybeg,Donegal,Ireland",-8.2941873,55.0743448
430,"Derrygonnelly","Fermanagh","","Derrygonnelly,Fermanagh","Derrygonnelly,Fermanagh,Ireland",-7.8168441,54.4175949
2623,"Derrygoolin","Galway","","Derrygoolin,Galway","Derrygoolin,Galway,Ireland",-8.43971,52.98494
2292,"Derryharrow","Longford","","Derryharrow,Longford","Derryharrow,Longford,Ireland",-7.7760158,53.756196
431,"Derrylin","Fermanagh","","Derrylin,Fermanagh","Derrylin,Fermanagh,Ireland",-7.5714501,54.19624
1148,"Derrymore","","","Derrymore,","Derrymore,,Ireland",-9.83923,52.23923
2137,"Derrynane","Kerry","","Derrynane,Kerry","Derrynane,Kerry,Ireland",-10.120897,51.765396
1966,"Derrynoose","Armagh","","Derrynoose,Armagh","Derrynoose,Armagh,Ireland",-6.7947341,54.2373741
1004,"Dillons Cross","Cork","","Dillons Cross,Cork","Dillons Cross,Cork,Ireland",-8.4539154,51.9092308
2542,"Dillonstown","Louth","","Dillonstown,Louth","Dillonstown,Louth,Ireland",-6.3387936,53.8692378
516,"Dingle","Kerry","","Dingle,Kerry","Dingle,Kerry,Ireland",-10.2640135,52.1409389
358,"Dollymount","Dublin","","Dollymount,Dublin","Dollymount,Dublin,Ireland",-6.1742388,53.3659794
359,"Dolphins Barn","Dublin","","Dolphins Barn,Dublin","Dolphins Barn,Dublin,Ireland",-6.2914604,53.3335324
360,"Donabate","Dublin","","Donabate,Dublin","Donabate,Dublin,Ireland",-6.1504482,53.4853365
2129,"Donacarney","Meath","","Donacarney,Meath","Donacarney,Meath,Ireland",-6.2793,53.71051
1237,"Donadea","Kildare","","Donadea,Kildare","Donadea,Kildare,Ireland",-6.7344379,53.350377
2088,"Donagh","Fermanagh","","Donagh,Fermanagh","Donagh,Fermanagh,Ireland",-7.39132,54.21611
303,"Donaghadee","Down","","Donaghadee,Down","Donaghadee,Down,Ireland",-5.5375995,54.6425555
1675,"Donaghmede","Dublin","","Donaghmede,Dublin","Donaghmede,Dublin,Ireland",-6.161639,53.3986397
2079,"Donaghmore","Laois","","Donaghmore,Laois","Donaghmore,Laois,Ireland",-7.6021564,52.872509
1215,"Donamon","Roscommon","","Donamon,Roscommon","Donamon,Roscommon,Ireland",-8.328091,53.6505256
961,"Donard","","","Donard,","Donard,,Ireland",-6.6130978,53.0222351
1205,"Donard","Wicklow","","Donard,Wicklow","Donard,Wicklow,Ireland",-6.6130978,53.0222351
2127,"Donaskeagh","Tipperary","","Donaskeagh,Tipperary","Donaskeagh,Tipperary,Ireland",-8.0720785,52.5220639
2277,"Donaskeigh","Tipperary","","Donaskeigh,Tipperary","Donaskeigh,Tipperary,Ireland",-8.0720785,52.5220639
252,"Donegal Town","Donegal","","Donegal Town,Donegal","Donegal Town,Donegal,Ireland",-8.1096143,54.653827
153,"Doneraile","Cork","","Doneraile,Cork","Doneraile,Cork,Ireland",-8.5859774,52.2151735
362,"Donnybrook","Dublin","","Donnybrook,Dublin","Donnybrook,Dublin,Ireland",-6.2320169,53.3192586
363,"Donnycarney","Dublin","","Donnycarney,Dublin","Donnycarney,Dublin,Ireland",-6.2187686,53.3754142
1334,"Donohill","Tipperary","","Donohill,Tipperary","Donohill,Tipperary,Ireland",-8.1413569,52.5382847
1804,"Donore","Meath","","Donore,Meath","Donore,Meath,Ireland",-6.4172506,53.6921097
154,"Donoughmore","Cork","","Donoughmore,Cork","Donoughmore,Cork,Ireland",-8.7422122,51.9896271
1276,"Donoughmore","Limerick","","Donoughmore,Limerick","Donoughmore,Limerick,Ireland",-8.587631,52.6345207
2157,"Doochary","Donegal","","Doochary,Donegal","Doochary,Donegal,Ireland",-8.20812,54.90614
2217,"Doohamlet","Monaghan","","Doohamlet,Monaghan","Doohamlet,Monaghan,Ireland",-6.8239946,54.1287354
2059,"Doohoma","Mayo","","Doohoma,Mayo","Doohoma,Mayo,Ireland",-9.5357,54.0645
83,"Doolin","Clare","","Doolin,Clare","Doolin,Clare,Ireland",-9.3774199,53.0160289
645,"Doon","Limerick","","Doon,Limerick","Doon,Limerick,Ireland",-8.2478393,52.6043292
2440,"Doonaha","Clare","","Doonaha,Clare","Doonaha,Clare,Ireland",-9.6464376,52.6234264
84,"Doonbeg","Clare","","Doonbeg,Clare","Doonbeg,Clare,Ireland",-9.5259951,52.7308501
2409,"Doora","Clare","","Doora,Clare","Doora,Clare,Ireland",-8.924157,52.8351896
646,"Dooradoyle","Limerick","","Dooradoyle,Limerick","Dooradoyle,Limerick,Ireland",-8.6530797,52.6385907
2405,"Dorra","","","Dorra,","Dorra,,Ireland",-8.1886721,52.7979422
2585,"Doughcloyne","Cork","","Doughcloyne,Cork","Doughcloyne,Cork,Ireland",-8.5089141,51.8655203
156,"Douglas","Cork","","Douglas,Cork","Douglas,Cork,Ireland",-8.4242007,51.8711662
304,"Down","Down","","Down,Down","Down,Down,Ireland",-5.7157667,54.3276987
253,"Downings","Donegal","","Downings,Donegal","Downings,Donegal,Ireland",-7.8369654,55.1948628
13,"Downpatrick","","","Downpatrick,","Downpatrick,,Ireland",-5.7156922,54.3287514
28,"Downpatrick","","","Downpatrick,","Downpatrick,,Ireland",-5.7156922,54.3287514
305,"Downpatrick","Down","","Downpatrick,Down","Downpatrick,Down,Ireland",-5.7156922,54.3287514
59,"Dowra","Cavan","","Dowra,Cavan","Dowra,Cavan,Ireland",-8.0162777,54.1900827
2100,"Dowra","Leitrim","","Dowra,Leitrim","Dowra,Leitrim,Ireland",-8.0162777,54.1900827
2326,"Dowth","Meath","","Dowth,Meath","Dowth,Meath,Ireland",-6.4632008,53.7024215
1960,"Drakelands","Kilkenny","","Drakelands,Kilkenny","Drakelands,Kilkenny,Ireland",-7.27797,52.64851
991,"Drakelands Lower","Kilkenny","","Drakelands Lower,Kilkenny","Drakelands Lower,Kilkenny,Ireland",-7.2810206,52.6478559
2300,"Drakelands Middle","","","Drakelands Middle,","Drakelands Middle,,Ireland",-7.2919711,52.6431322
1801,"Drangan","Tipperary","","Drangan,Tipperary","Drangan,Tipperary,Ireland",-7.5840934,52.5169053
2071,"Drangan Village","Tipperary","","Drangan Village,Tipperary","Drangan Village,Tipperary,Ireland",-7.5840934,52.5169053
2171,"Drimarone","","","Drimarone,","Drimarone,,Ireland",-8.189705,54.692654
364,"Drimnagh","Dublin","","Drimnagh,Dublin","Drimnagh,Dublin,Ireland",-6.310314,53.3293084
157,"Drimoleague","Cork","","Drimoleague,Cork","Drimoleague,Cork,Ireland",-9.2612453,51.6599357
158,"Drinagh","Cork","","Drinagh,Cork","Drinagh,Cork,Ireland",-9.1471506,51.6513982
930,"Drinagh","Wexford","","Drinagh,Wexford","Drinagh,Wexford,Ireland",-6.45759,52.30758
1285,"Dring","Longford","","Dring,Longford","Dring,Longford,Ireland",-7.5430196,53.8182626
159,"Dripsey","Cork","","Dripsey,Cork","Dripsey,Cork,Ireland",-8.7420906,51.9143772
687,"Drogheda","Louth","","Drogheda,Louth","Drogheda,Louth,Ireland",-6.3560985,53.717856
1861,"Drogheda","Meath","","Drogheda,Meath","Drogheda,Meath,Ireland",-6.3560985,53.717856
2456,"Dromagh","Cork","","Dromagh,Cork","Dromagh,Cork,Ireland",-8.9722565,52.1251711
608,"Dromahair","Leitrim","","Dromahair,Leitrim","Dromahair,Leitrim,Ireland",-8.3026235,54.2306704
1570,"Dromahane","Cork","","Dromahane,Cork","Dromahane,Cork,Ireland",-8.6908349,52.1056038
2410,"Dromara","Down","","Dromara,Down","Dromara,Down,Ireland",-6.0178715,54.3798437
1864,"Dromard","Sligo","","Dromard,Sligo","Dromard,Sligo,Ireland",-8.6733389,54.2371932
2615,"Drombane","Tipperary","","Drombane,Tipperary","Drombane,Tipperary,Ireland",-8.0240764,52.6847948
1247,"Drombanna","Limerick","","Drombanna,Limerick","Drombanna,Limerick,Ireland",-8.57865,52.62101
1060,"Dromcollogher","Limerick","","Dromcollogher,Limerick","Dromcollogher,Limerick,Ireland",-8.90795,52.3396633
1637,"Dromina","Cork","","Dromina,Cork","Dromina,Cork,Ireland",-8.8021272,52.3140077
2363,"Dromineer","Tipperary","","Dromineer,Tipperary","Dromineer,Tipperary,Ireland",-8.2756534,52.9248849
2253,"Dromintee","Armagh","","Dromintee,Armagh","Dromintee,Armagh,Ireland",-6.4156499,54.0982499
2268,"Dromiskin","Louth","","Dromiskin,Louth","Dromiskin,Louth,Ireland",-6.4010092,53.9217123
1190,"Dromkeen","Limerick","","Dromkeen,Limerick","Dromkeen,Limerick,Ireland",-8.3914949,52.55402
1907,"Dromline","Tipperary","","Dromline,Tipperary","Dromline,Tipperary,Ireland",-8.0825681,52.4669172
609,"Dromod","Leitrim","","Dromod,Leitrim","Dromod,Leitrim,Ireland",-7.9208348,53.8575697
306,"Dromore","Down","","Dromore,Down","Dromore,Down,Ireland",-6.1493965,54.4144966
811,"Dromore","Sligo","","Dromore,Sligo","Dromore,Sligo,Ireland",-8.8799262,54.2495094
2489,"Dromore","Tyrone","","Dromore,Tyrone","Dromore,Tyrone,Ireland",-7.4590059,54.5137171
1997,"Dromore West","Sligo","","Dromore West,Sligo","Dromore West,Sligo,Ireland",-8.8799262,54.2495094
2452,"Dromtariffe","Cork","","Dromtariffe,Cork","Dromtariffe,Cork,Ireland",-8.963681,52.1249629
1956,"Drum","Monaghan","","Drum,Monaghan","Drum,Monaghan,Ireland",-7.1433732,54.1038785
2185,"Drum","Sligo","","Drum,Sligo","Drum,Sligo,Ireland",-8.4670112,54.3075251
2407,"Drum","Roscommon","","Drum,Roscommon","Drum,Roscommon,Ireland",-8.0385923,53.3998983
2139,"Drumahoe","","","Drumahoe,","Drumahoe,,Ireland",-7.2715653,54.9795785
2153,"Drumalee","Cavan","","Drumalee,Cavan","Drumalee,Cavan,Ireland",-7.3537863,53.9998993
1255,"Drumard","Cavan","","Drumard,Cavan","Drumard,Cavan,Ireland",-7.4113583,53.879465
2267,"Drumard","","","Drumard,","Drumard,,Ireland",-7.8943652,53.8431401
2119,"Drumaughra","","","Drumaughra,","Drumaughra,,Ireland",-7.6920536,53.1423672
1764,"Drumbar","","","Drumbar,","Drumbar,,Ireland",-8.0879434,54.6400745
2339,"Drumcar","Louth","","Drumcar,Louth","Drumcar,Louth,Ireland",-6.3795424,53.8553737
812,"Drumcliffe","Sligo","","Drumcliffe,Sligo","Drumcliffe,Sligo,Ireland",-8.50147,54.33047
365,"Drumcondra","Dublin","","Drumcondra,Dublin","Drumcondra,Dublin,Ireland",-6.25786,53.3633833
1702,"Drumcong","Leitrim","","Drumcong,Leitrim","Drumcong,Leitrim,Ireland",-7.97741,54.0307981
688,"Drumconrath","Louth","","Drumconrath,Louth","Drumconrath,Louth,Ireland",-6.6563416,53.8515966
1603,"Drumconrath","Meath","","Drumconrath,Meath","Drumconrath,Meath,Ireland",-6.6563416,53.8515966
1977,"Drumfin","Sligo","","Drumfin,Sligo","Drumfin,Sligo,Ireland",-8.4443648,54.1314545
2611,"Druminchingore","Leitrim","","Druminchingore,Leitrim","Druminchingore,Leitrim,Ireland",-8.06501,53.99019
2085,"Drumkeen","Donegal","","Drumkeen,Donegal","Drumkeen,Donegal,Ireland",-7.7513945,54.8660308
610,"Drumkeeran","Leitrim","","Drumkeeran,Leitrim","Drumkeeran,Leitrim,Ireland",-8.142664,54.169409
2164,"Drumkeerin","Leitrim","","Drumkeerin,Leitrim","Drumkeerin,Leitrim,Ireland",-8.142664,54.169409
672,"Drumlish","Longford","","Drumlish,Longford","Drumlish,Longford,Ireland",-7.768414,53.8205903
1576,"Drumnacool","Sligo","","Drumnacool,Sligo","Drumnacool,Sligo,Ireland",-8.31295,54.13506
1290,"Drumone","Meath","","Drumone,Meath","Drumone,Meath,Ireland",-7.1532636,53.7196842
2114,"Drumquin","Tyrone","","Drumquin,Tyrone","Drumquin,Tyrone,Ireland",-7.4888904,54.6152618
1312,"Drumree","Meath","","Drumree,Meath","Drumree,Meath,Ireland",-6.5772749,53.5077424
2519,"Drumreilly","Leitrim","","Drumreilly,Leitrim","Drumreilly,Leitrim,Ireland",-7.7081446,54.0674771
611,"Drumshanbo","Leitrim","","Drumshanbo,Leitrim","Drumshanbo,Leitrim,Ireland",-8.0358416,54.048727
2341,"Drumshanbo","Roscommon","","Drumshanbo,Roscommon","Drumshanbo,Roscommon,Ireland",-8.0358416,54.048727
612,"Drumsna","Leitrim","","Drumsna,Leitrim","Drumsna,Leitrim,Ireland",-8.0079272,53.9269176
2140,"Drung","Cavan","","Drung,Cavan","Drung,Cavan,Ireland",-7.222576,54.0410603
1397,"Duagh","Kerry","","Duagh,Kerry","Duagh,Kerry,Ireland",-9.3901918,52.4147893
1925,"Dualla","Tipperary","","Dualla,Tipperary","Dualla,Tipperary,Ireland",-7.8159222,52.5415408
1211,"Dublin 1","Dublin","","Dublin 1,Dublin","Dublin 1,Dublin,Ireland",-6.25196,53.34992
1656,"Dublin 10","Dublin","","Dublin 10,Dublin","Dublin 10,Dublin,Ireland",-6.3683967,53.33705
1202,"Dublin 11","Dublin","","Dublin 11,Dublin","Dublin 11,Dublin,Ireland",-6.2984007,53.390325
1094,"Dublin 12","Dublin","","Dublin 12,Dublin","Dublin 12,Dublin,Ireland",-6.3164447,53.3218189
1357,"Dublin 13","Dublin","","Dublin 13,Dublin","Dublin 13,Dublin,Ireland",-6.1480534,53.3970295
1131,"Dublin 14","Dublin","","Dublin 14,Dublin","Dublin 14,Dublin,Ireland",-6.2603875,53.295768
979,"Dublin 15","Dublin","","Dublin 15,Dublin","Dublin 15,Dublin,Ireland",-6.4165289,53.3830149
1214,"Dublin 16","Dublin","","Dublin 16,Dublin","Dublin 16,Dublin,Ireland",-6.296373,53.2762489
2155,"Dublin 17","Dublin","","Dublin 17,Dublin","Dublin 17,Dublin,Ireland",-6.2057418,53.400454
1196,"Dublin 18","Dublin","","Dublin 18,Dublin","Dublin 18,Dublin,Ireland",-6.179805,53.248377
1146,"Dublin 2","Dublin","","Dublin 2,Dublin","Dublin 2,Dublin,Ireland",-6.2542734,53.3398938
2284,"Dublin 20","Dublin","","Dublin 20,Dublin","Dublin 20,Dublin,Ireland",-6.370762,53.3564344
1540,"Dublin 22","Dublin","","Dublin 22,Dublin","Dublin 22,Dublin,Ireland",-6.4006016,53.327318
1854,"Dublin 24","Dublin","","Dublin 24,Dublin","Dublin 24,Dublin,Ireland",-6.3713058,53.2849263
1170,"Dublin 3","Dublin","","Dublin 3,Dublin","Dublin 3,Dublin,Ireland",-6.2282718,53.3584278
1139,"Dublin 4","Dublin","","Dublin 4,Dublin","Dublin 4,Dublin,Ireland",-6.2275049,53.32937
1271,"Dublin 5","Dublin","","Dublin 5,Dublin","Dublin 5,Dublin,Ireland",-6.1920739,53.3840559
1145,"Dublin 6","Dublin","","Dublin 6,Dublin","Dublin 6,Dublin,Ireland",-6.2729587,53.3059009
1671,"Dublin 6W","Dublin","","Dublin 6W,Dublin","Dublin 6W,Dublin,Ireland",-6.2834658,53.3095878
1098,"Dublin 7","Dublin","","Dublin 7,Dublin","Dublin 7,Dublin,Ireland",-6.2917383,53.3613724
1113,"Dublin 8","Dublin","","Dublin 8,Dublin","Dublin 8,Dublin,Ireland",-6.3181152,53.3478525
1089,"Dublin 9","Dublin","","Dublin 9,Dublin","Dublin 9,Dublin,Ireland",-6.2465221,53.3816098
366,"Dublin City","Dublin","","Dublin City,Dublin","Dublin City,Dublin,Ireland",-6.2603097,53.3498053
2058,"Dublin Hill","Cork","","Dublin Hill,Cork","Dublin Hill,Cork,Ireland",-8.4657941,51.9197549
689,"Duleek","Louth","","Duleek,Louth","Duleek,Louth,Ireland",-6.4221752,53.6547501
736,"Duleek","Meath","","Duleek,Meath","Duleek,Meath,Ireland",-6.4221752,53.6547501
367,"Dun Laoghaire","Dublin","","Dun Laoghaire,Dublin","Dun Laoghaire,Dublin,Ireland",-6.1338666,53.2943958
14,"Dunadry","","","Dunadry,","Dunadry,,Ireland",-6.1395,54.69884
2111,"Dunally","Sligo","","Dunally,Sligo","Dunally,Sligo,Ireland",-8.4760888,54.2766103
2107,"Dunamanagh","Tyrone","","Dunamanagh,Tyrone","Dunamanagh,Tyrone,Ireland",-7.3132207,54.8736289
2595,"Dunbell","Kilkenny","","Dunbell,Kilkenny","Dunbell,Kilkenny,Ireland",-7.1512,52.6234
737,"Dunboyne","Meath","","Dunboyne,Meath","Dunboyne,Meath,Ireland",-6.4758856,53.4192677
931,"Duncannon","Wexford","","Duncannon,Wexford","Duncannon,Wexford,Ireland",-6.9325606,52.2206117
2002,"Duncormack","","","Duncormack,","Duncormack,,Ireland",-6.6550542,52.2285412
932,"Duncormick","Wexford","","Duncormick,Wexford","Duncormick,Wexford,Ireland",-6.6550542,52.2285412
690,"Dundalk","Louth","","Dundalk,Louth","Dundalk,Louth,Ireland",-6.405957,53.9979451
1681,"Dunderrow","Cork","","Dunderrow,Cork","Dunderrow,Cork,Ireland",-8.5874569,51.726487
1503,"Dunderry","Meath","","Dunderry,Meath","Dunderry,Meath,Ireland",-6.7729013,53.6080036
307,"Dundrum","Down","","Dundrum,Down","Dundrum,Down,Ireland",-5.8423,54.25833
368,"Dundrum","Dublin","","Dundrum,Dublin","Dundrum,Dublin,Ireland",-6.246175,53.2931758
842,"Dundrum","Tipperary","","Dundrum,Tipperary","Dundrum,Tipperary,Ireland",-8.0432251,52.5595234
254,"Dunfanaghy","Donegal","","Dunfanaghy,Donegal","Dunfanaghy,Donegal,Ireland",-7.9694369,55.1834711
1635,"Dunfany","","","Dunfany,","Dunfany,,Ireland",-6.6222565,53.5410755
866,"Dungannon","Tyrone","","Dungannon,Tyrone","Dungannon,Tyrone,Ireland",-6.7669352,54.5082725
881,"Dungarvan","Waterford","","Dungarvan,Waterford","Dungarvan,Waterford,Ireland",-7.6203627,52.0936763
1839,"Dungarvan","Kilkenny","","Dungarvan,Kilkenny","Dungarvan,Kilkenny,Ireland",-7.0953358,52.5867607
2280,"Dungiven","Derry","","Dungiven,Derry","Dungiven,Derry,Ireland",-7.3088234,54.9943342
255,"Dungloe","Donegal","","Dungloe,Donegal","Dungloe,Donegal,Ireland",-8.3573628,54.9502887
1288,"Dungourney","Cork","","Dungourney,Cork","Dungourney,Cork,Ireland",-8.0979977,51.9706682
1182,"Dunhill","Waterford","","Dunhill,Waterford","Dunhill,Waterford,Ireland",-7.2755831,52.1646579
2606,"Duniry","Galway","","Duniry,Galway","Duniry,Galway,Ireland",-8.4115299,53.134071
1836,"Dunkerrin","Offaly","","Dunkerrin,Offaly","Dunkerrin,Offaly,Ireland",-7.9082606,52.9135226
256,"Dunkineely","Donegal","","Dunkineely,Donegal","Dunkineely,Donegal,Ireland",-8.3570787,54.6320711
962,"Dunlavin","Kildare","","Dunlavin,Kildare","Dunlavin,Kildare,Ireland",-6.9095683,53.1589342
1779,"Dunlavin","Wicklow","","Dunlavin,Wicklow","Dunlavin,Wicklow,Ireland",-6.7016395,53.0578764
691,"Dunleer","Louth","","Dunleer,Louth","Dunleer,Louth,Ireland",-6.3944559,53.8310533
2202,"Dunlewey","Donegal","","Dunlewey,Donegal","Dunlewey,Donegal,Ireland",-8.11113,55.01937
160,"Dunmanway","Cork","","Dunmanway,Cork","Dunmanway,Cork,Ireland",-9.1118088,51.7222571
465,"Dunmore","Galway","","Dunmore,Galway","Dunmore,Galway,Ireland",-8.7525815,53.6198953
1826,"Dunmore","Kilkenny","","Dunmore,Kilkenny","Dunmore,Kilkenny,Ireland",-7.2588374,52.6700589
882,"Dunmore East","Waterford","","Dunmore East,Waterford","Dunmore East,Waterford,Ireland",-6.994804,52.1527666
15,"Dunmurray","","","Dunmurray,","Dunmurray,,Ireland",-6.0072184,54.5498161
2060,"Dunnamaggin","Kilkenny","","Dunnamaggin,Kilkenny","Dunnamaggin,Kilkenny,Ireland",-7.29784,52.50253
2368,"Dunquin","Kerry","","Dunquin,Kerry","Dunquin,Kerry,Ireland",-10.4502836,52.1300744
2174,"Dunraymond","Monaghan","","Dunraymond,Monaghan","Dunraymond,Monaghan,Ireland",-6.9360875,54.1659044
